AID,BAO,TID,SEQLEN,PROTEINCLASS
1553993,BAO_0000219,11085,362,membrane receptor
1891034,BAO_0000019,12883,163,enzyme
1587706,BAO_0000219,137,380,membrane receptor
1622922,BAO_0000357,100912,890,enzyme
1871083,BAO_0000357,10069,253,enzyme
1793658,BAO_0000219,10849,1124,enzyme
1795142,BAO_0000019,102678,1342,enzyme
1923448,BAO_0000357,10266,822,enzyme
1923827,BAO_0000219,11451,1390,enzyme
1807730,BAO_0000219,11541,503,enzyme
1826836,BAO_0000019,13061,435,enzyme
1671223,BAO_0000357,11451,1390,enzyme
1921830,BAO_0000357,15,260,enzyme
1785244,BAO_0000357,11727,555,enzyme
1577555,BAO_0000019,10498,333,enzyme
1879124,BAO_0000357,100856,729,enzyme
1575731,BAO_0000219,146,477,membrane receptor
1666010,BAO_0000219,72,443,membrane receptor
1910543,BAO_0000219,11398,1280,transporter
1616775,BAO_0000219,12895,872,membrane receptor
1735684,BAO_0000219,36,933,transcription factor
1812144,BAO_0000019,11063,337,enzyme
1841526,BAO_0000357,11180,486,transcription factor
1826027,BAO_0000019,10003,412,enzyme
1901496,BAO_0000357,74,456,ion channel
1654402,BAO_0000357,30013,484,enzyme
1880808,BAO_0000219,9,1210,enzyme
1552240,BAO_0000357,10193,261,enzyme
1697199,BAO_0000219,104,520,enzyme
1779290,BAO_0000357,12697,482,epigenetic regulator
1677056,BAO_0000019,10138,441,enzyme
1844801,BAO_0000357,104274,406,enzyme
1764263,BAO_0000357,10584,144,enzyme
1720305,BAO_0000357,10532,602,enzyme
1543846,BAO_0000357,126,604,enzyme
1892588,BAO_0000219,20020,1311,enzyme
1840886,BAO_0000357,12697,482,epigenetic regulator
1669694,BAO_0000357,12109,687,enzyme
1788654,BAO_0000219,12252,501,enzyme
1768258,BAO_0000019,11362,1068,enzyme
1921889,BAO_0000357,13061,435,enzyme
1688620,BAO_0000357,90,419,membrane receptor
1902604,BAO_0000357,10849,1124,enzyme
1832146,BAO_0000219,12227,441,transcription factor
1669915,BAO_0000019,102439,852,epigenetic regulator
1717975,BAO_0000019,100974,655,transporter
1766763,BAO_0000357,11132,512,enzyme
1890440,BAO_0000219,90,419,membrane receptor
1619621,BAO_0000357,10138,441,enzyme
1883780,BAO_0000219,101054,500,enzyme
1922569,BAO_0000219,100974,655,transporter
1779021,BAO_0000219,11208,428,epigenetic regulator
1883019,BAO_0000219,10936,1251,enzyme
1886838,BAO_0000019,100098,646,enzyme
1671751,BAO_0000357,9,1210,enzyme
1812154,BAO_0000357,12209,354,enzyme
1814793,BAO_0000219,10209,479,membrane receptor
1760595,BAO_0000219,10627,440,membrane receptor
1758721,BAO_0000219,252,412,membrane receptor
1717978,BAO_0000019,100974,655,transporter
1709733,BAO_0000019,11177,1044,enzyme
1585283,BAO_0000357,10653,425,membrane receptor
1560531,BAO_0000219,121,630,transporter
1816961,BAO_0000219,11540,1480,ion channel
1856929,BAO_0000357,10003,412,enzyme
1793165,BAO_0000357,235,267,enzyme
1678430,BAO_0000019,117546,336,enzyme
1685749,BAO_0000219,72,443,membrane receptor
1613926,BAO_0000219,11939,1102,enzyme
1568990,BAO_0000219,101412,1119,ion channel
1901009,BAO_0000219,115990,774,enzyme
1764205,BAO_0000357,10869,377,epigenetic regulator
1824704,BAO_0000357,103982,518,transcription factor
1814691,BAO_0000219,104,520,enzyme
1552602,BAO_0000357,10980,1356,enzyme
1777949,BAO_0000219,12227,441,transcription factor
1655174,BAO_0000357,11635,672,enzyme
1764437,BAO_0000219,101054,500,enzyme
1561096,BAO_0000219,103982,518,transcription factor
1827612,BAO_0000219,11398,1280,transporter
1613237,BAO_0000357,12627,1089,enzyme
1635519,BAO_0000357,242,316,enzyme
1867020,BAO_0000219,51,422,membrane receptor
1704061,BAO_0000219,104,520,enzyme
1841425,BAO_0000357,11241,433,enzyme
1816986,BAO_0000357,103454,1362,epigenetic regulator
1623937,BAO_0000219,100974,655,transporter
1796483,BAO_0000019,101234,359,enzyme
1815921,BAO_0000357,126,604,enzyme
1614096,BAO_0000019,20014,403,enzyme
1653006,BAO_0000357,12896,312,enzyme
1919926,BAO_0000357,11307,1215,epigenetic regulator
1809453,BAO_0000219,133,505,transcription factor
1668422,BAO_0000019,11925,802,enzyme
1803798,BAO_0000357,12665,706,enzyme
1816838,BAO_0000219,107,471,membrane receptor
1833687,BAO_0000357,10904,648,enzyme
1902458,BAO_0000019,11172,241,enzyme
1661157,BAO_0000357,11473,824,enzyme
1882927,BAO_0000219,9,1210,enzyme
1862780,BAO_0000019,104123,251,epigenetic regulator
1812146,BAO_0000357,15,260,enzyme
1848600,BAO_0000219,10849,1124,enzyme
1575707,BAO_0000219,121,630,transporter
1690521,BAO_0000219,10627,440,membrane receptor
1809834,BAO_0000219,104268,459,transporter
1547440,BAO_0000219,109758,541,transporter
1759876,BAO_0000357,103454,1362,epigenetic regulator
1685924,BAO_0000357,13061,435,enzyme
1765351,BAO_0000219,100974,655,transporter
1897143,BAO_0000219,10980,1356,enzyme
1670539,BAO_0000357,102631,316,enzyme
1694491,BAO_0000357,11287,625,enzyme
1549327,BAO_0000219,10260,839,ion channel
1771644,BAO_0000357,103454,1362,epigenetic regulator
1674788,BAO_0000219,100097,659,enzyme
1859983,BAO_0000219,100097,659,enzyme
1661539,BAO_0000219,19,595,transcription factor
1633810,BAO_0000357,11060,264,enzyme
1769486,BAO_0000357,86,527,enzyme
1898349,BAO_0000357,101054,500,enzyme
1808132,BAO_0000219,11847,871,ion channel
1796385,BAO_0000219,104,520,enzyme
1837788,BAO_0000019,71,419,enzyme
1633898,BAO_0000019,11638,360,enzyme
1685753,BAO_0000219,10209,479,membrane receptor
1714083,BAO_0000357,11939,1102,enzyme
1969968,BAO_0000357,10368,415,enzyme
1657187,BAO_0000357,10532,602,enzyme
1729515,BAO_0000357,11180,486,transcription factor
1688594,BAO_0000357,130,400,membrane receptor
1572136,BAO_0000219,19905,422,membrane receptor
1870541,BAO_0000357,100624,263,enzyme
1823333,BAO_0000019,119259,262,epigenetic regulator
1683091,BAO_0000357,100080,591,enzyme
1763666,BAO_0000219,3,875,enzyme
1874168,BAO_0000219,12910,418,membrane receptor
1572875,BAO_0000357,12952,459,enzyme
1618862,BAO_0000219,12588,834,transporter
1674763,BAO_0000357,11177,1044,enzyme
1864130,BAO_0000219,259,360,membrane receptor
1919882,BAO_0000357,12697,482,epigenetic regulator
1830579,BAO_0000357,10980,1356,enzyme
1706545,BAO_0000019,100410,894,enzyme
1579358,BAO_0000219,11398,1280,transporter
1560322,BAO_0000219,107998,1050,epigenetic regulator
1614097,BAO_0000019,10781,344,enzyme
1923569,BAO_0000219,11398,1280,transporter
1721260,BAO_0000357,10266,822,enzyme
1888735,BAO_0000219,10627,440,membrane receptor
1654329,BAO_0000219,30017,445,enzyme
1760058,BAO_0000219,270,455,transcription factor
1632368,BAO_0000219,11177,1044,enzyme
1809399,BAO_0000357,10140,509,enzyme
1696305,BAO_0000219,100974,655,transporter
1796387,BAO_0000357,93,614,enzyme
1812156,BAO_0000019,11063,337,enzyme
1684298,BAO_0000357,10839,313,enzyme
1902917,BAO_0000357,12576,1070,enzyme
1572866,BAO_0000019,15,260,enzyme
1809401,BAO_0000219,12214,619,enzyme
1634162,BAO_0000357,10869,377,epigenetic regulator
1697214,BAO_0000357,104,520,enzyme
1700320,BAO_0000219,100956,361,membrane receptor
1684646,BAO_0000219,10627,440,membrane receptor
1807750,BAO_0000219,103144,605,transcription factor
1563974,BAO_0000224,9,1210,enzyme
1571959,BAO_0000357,103982,518,transcription factor
1822616,BAO_0000357,12697,482,epigenetic regulator
1911892,BAO_0000019,133,505,transcription factor
1583234,BAO_0000219,101130,835,enzyme
1784113,BAO_0000219,10197,420,enzyme
1614095,BAO_0000019,11939,1102,enzyme
1873903,BAO_0000019,100097,659,enzyme
1806175,BAO_0000019,30007,822,enzyme
1564181,BAO_0000219,103590,375,epigenetic regulator
1583580,BAO_0000219,100010,779,enzyme
1810766,BAO_0000357,107999,1484,epigenetic regulator
1552967,BAO_0000357,12209,354,enzyme
1572862,BAO_0000019,10193,261,enzyme
1793634,BAO_0000357,10919,1154,enzyme
1872172,BAO_0000219,102767,553,transporter
1683747,BAO_0000019,10900,654,enzyme
1706606,BAO_0000357,10197,420,enzyme
1621959,BAO_0000019,104329,644,enzyme
1758694,BAO_0000019,10869,377,epigenetic regulator
1812672,BAO_0000357,11362,1068,enzyme
1904111,BAO_0000357,104274,406,enzyme
1862334,BAO_0000357,11939,1102,enzyme
1560780,BAO_0000357,10869,377,epigenetic regulator
1613130,BAO_0000219,100414,467,enzyme
1633055,BAO_0000219,100974,655,transporter
1668651,BAO_0000357,10050,152,enzyme
1842592,BAO_0000219,10209,479,membrane receptor
1848550,BAO_0000019,30011,857,enzyme
1839216,BAO_0000019,100481,323,enzyme
1909754,BAO_0000219,10605,150,enzyme
1898506,BAO_0000219,11847,871,ion channel
1544480,BAO_0000357,12252,501,enzyme
1691965,BAO_0000219,103700,309,membrane receptor
1549645,BAO_0000219,100431,300,membrane receptor
1691275,BAO_0000219,11290,390,membrane receptor
1826838,BAO_0000019,242,316,enzyme
1721261,BAO_0000357,197,1106,enzyme
1649249,BAO_0000357,103069,608,enzyme
1633813,BAO_0000357,11177,1044,enzyme
1812155,BAO_0000357,12923,262,enzyme
1892466,BAO_0000219,11398,1280,transporter
1650584,BAO_0000219,10009,425,membrane receptor
1691317,BAO_0000019,100851,588,enzyme
1713981,BAO_0000219,11904,397,ion channel
1892585,BAO_0000019,9,1210,enzyme
1552714,BAO_0000219,168,388,membrane receptor
1809626,BAO_0000219,10635,502,ion channel
1627882,BAO_0000219,10209,479,membrane receptor
1911576,BAO_0000219,11523,593,enzyme
1789612,BAO_0000019,13053,387,enzyme
1881406,BAO_0000019,10108,300,enzyme
1617977,BAO_0000357,93,614,enzyme
1777020,BAO_0000219,11180,486,transcription factor
1735577,BAO_0000019,11500,165,enzyme
1894753,BAO_0000219,12209,354,enzyme
1698236,BAO_0000219,11085,362,membrane receptor
1905172,BAO_0000219,280,318,membrane receptor
1555042,BAO_0000357,11451,1390,enzyme
1764262,BAO_0000357,11500,165,enzyme
1914191,BAO_0000219,10635,502,ion channel
1660540,BAO_0000219,90,419,membrane receptor
1709734,BAO_0000019,11939,1102,enzyme
1677669,BAO_0000357,101368,531,epigenetic regulator
1897549,BAO_0000019,12665,706,enzyme
1726379,BAO_0000357,104,520,enzyme
1613607,BAO_0000219,11269,447,transcription factor
1580943,BAO_0000357,11727,555,enzyme
1630051,BAO_0000219,51,422,membrane receptor
1623334,BAO_0000357,11177,1044,enzyme
1925023,BAO_0000357,15,260,enzyme
1575028,BAO_0000357,12697,482,epigenetic regulator
1554932,BAO_0000357,11177,1044,enzyme
1617131,BAO_0000219,10927,389,membrane receptor
1585277,BAO_0000019,105227,433,epigenetic regulator
1712179,BAO_0000219,101414,488,enzyme
1923702,BAO_0000019,104,520,enzyme
1559213,BAO_0000219,72,443,membrane receptor
1557218,BAO_0000357,100447,389,epigenetic regulator
1830122,BAO_0000019,102728,916,enzyme
1579902,BAO_0000219,101328,658,transporter
1699068,BAO_0000357,10532,602,enzyme
1760190,BAO_0000219,12252,501,enzyme
1879125,BAO_0000019,12915,716,enzyme
1565263,BAO_0000219,103454,1362,epigenetic regulator
1760594,BAO_0000219,107,471,membrane receptor
1800827,BAO_0000249,101277,152,enzyme
1634157,BAO_0000357,12697,482,epigenetic regulator
1880130,BAO_0000357,11570,631,enzyme
1814077,BAO_0000357,126,604,enzyme
1887401,BAO_0000219,100097,659,enzyme
1691778,BAO_0000357,104,520,enzyme
1648567,BAO_0000357,10839,313,enzyme
1853065,BAO_0000219,109446,1096,epigenetic regulator
1682385,BAO_0000219,11180,486,transcription factor
1778470,BAO_0000019,101598,509,enzyme
1800815,BAO_0000219,101240,875,enzyme
1709457,BAO_0000219,51,422,membrane receptor
1859386,BAO_0000357,104483,414,enzyme
1670822,BAO_0000219,100624,263,enzyme
1570319,BAO_0000357,10781,344,enzyme
1665874,BAO_0000357,322,912,epigenetic regulator
1630050,BAO_0000219,130,400,membrane receptor
1838313,BAO_0000219,11206,488,epigenetic regulator
1736930,BAO_0000219,114,326,membrane receptor
1871643,BAO_0000219,137,380,membrane receptor
1591130,BAO_0000219,101608,1049,membrane receptor
1826461,BAO_0000357,11653,543,enzyme
1867731,BAO_0000219,133,505,transcription factor
1625935,BAO_0000357,12593,476,enzyme
1660541,BAO_0000219,72,443,membrane receptor
1904603,BAO_0000019,104279,518,enzyme
1911886,BAO_0000019,277,533,transcription factor
1747438,BAO_0000249,10147,543,enzyme
1867398,BAO_0000219,105451,189,enzyme
1674765,BAO_0000357,11362,1068,enzyme
1800826,BAO_0000019,55,674,enzyme
1726378,BAO_0000357,86,527,enzyme
1845436,BAO_0000357,100079,1114,enzyme
1796230,BAO_0000357,11362,1068,enzyme
1566566,BAO_0000357,103454,1362,epigenetic regulator
1555567,BAO_0000357,11362,1068,enzyme
1717211,BAO_0000357,10656,770,membrane receptor
1865881,BAO_0000357,126,604,enzyme
1809826,BAO_0000219,20077,255,membrane receptor
1685272,BAO_0000357,15,260,enzyme
1626044,BAO_0000219,20113,460,transcription factor
1718273,BAO_0000357,12670,993,enzyme
1587941,BAO_0000219,10434,536,enzyme
1901011,BAO_0000219,115990,774,enzyme
1882372,BAO_0000357,194,488,enzyme
1861784,BAO_0000219,65,503,enzyme
1662939,BAO_0000357,10980,1356,enzyme
1563502,BAO_0000357,12983,367,enzyme
1625828,BAO_0000357,11177,1044,enzyme
1705780,BAO_0000357,116735,170,enzyme
1888462,BAO_0000357,101054,500,enzyme
1811039,BAO_0000357,12840,972,enzyme
1844235,BAO_0000357,11307,1215,epigenetic regulator
1904897,BAO_0000219,56,920,transcription factor
1779020,BAO_0000219,12697,482,epigenetic regulator
1669855,BAO_0000019,12697,482,epigenetic regulator
1892110,BAO_0000219,51,422,membrane receptor
1806418,BAO_0000357,11362,1068,enzyme
1809385,BAO_0000357,103454,1362,epigenetic regulator
1674764,BAO_0000357,11939,1102,enzyme
1767906,BAO_0000357,10612,556,enzyme
1688101,BAO_0000219,104,520,enzyme
1679212,BAO_0000219,101300,464,enzyme
1549554,BAO_0000357,15,260,enzyme
1784714,BAO_0000357,104483,414,enzyme
1879422,BAO_0000219,117391,706,transcription factor
1572874,BAO_0000357,12952,459,enzyme
1701767,BAO_0000019,108054,1214,epigenetic regulator
1629493,BAO_0000219,11541,503,enzyme
1698729,BAO_0000357,117453,424,enzyme
1722921,BAO_0000219,129,400,membrane receptor
1551499,BAO_0000219,11084,350,membrane receptor
1619454,BAO_0000357,100447,389,epigenetic regulator
1812150,BAO_0000019,11016,317,enzyme
1792708,BAO_0000019,103454,1362,epigenetic regulator
1690071,BAO_0000219,11269,447,transcription factor
1622921,BAO_0000357,100410,894,enzyme
1911884,BAO_0000019,163,468,transcription factor
1586153,BAO_0000357,30011,857,enzyme
1693435,BAO_0000357,116735,170,enzyme
1581288,BAO_0000357,10811,1354,enzyme
1922920,BAO_0000357,104106,491,enzyme
1691999,BAO_0000357,144,478,ion channel
1788804,BAO_0000357,10160,374,enzyme
1759329,BAO_0000357,12952,459,enzyme
1844756,BAO_0000019,30000,961,enzyme
1853449,BAO_0000219,101608,1049,membrane receptor
1665351,BAO_0000219,102767,553,transporter
1771288,BAO_0000357,100126,766,enzyme
1847903,BAO_0000357,28,313,enzyme
1612510,BAO_0000019,188,1255,enzyme
1563479,BAO_0000357,88,446,membrane receptor
1901015,BAO_0000219,117594,753,enzyme
1628509,BAO_0000357,105440,746,epigenetic regulator
1718274,BAO_0000219,100835,465,enzyme
1684598,BAO_0000219,101567,1032,membrane receptor
1701775,BAO_0000019,105349,1058,epigenetic regulator
1691274,BAO_0000219,11290,390,membrane receptor
1895521,BAO_0000219,43,413,membrane receptor
1713673,BAO_0000357,100624,263,enzyme
1572870,BAO_0000357,11060,264,enzyme
1770184,BAO_0000019,107979,470,transcription factor
1552239,BAO_0000357,15,260,enzyme
1856976,BAO_0000019,10434,536,enzyme
1629468,BAO_0000357,93,614,enzyme
1629279,BAO_0000219,20014,403,enzyme
1862816,BAO_0000219,100974,655,transporter
1674768,BAO_0000019,11177,1044,enzyme
1760740,BAO_0000219,101365,947,enzyme
1797058,BAO_0000019,101024,528,enzyme
1771287,BAO_0000357,100126,766,enzyme
1664234,BAO_0000357,10567,745,enzyme
1581303,BAO_0000219,30011,857,enzyme
1622926,BAO_0000357,12670,993,enzyme
1696085,BAO_0000219,130,400,membrane receptor
1565753,BAO_0000357,104670,417,enzyme
1891371,BAO_0000357,103454,1362,epigenetic regulator
1762507,BAO_0000219,10280,445,membrane receptor
1728109,BAO_0000219,20092,672,transporter
1925031,BAO_0000219,10679,399,membrane receptor
1859393,BAO_0000219,104483,414,enzyme
1544942,BAO_0000357,100097,659,enzyme
1621579,BAO_0000219,108,458,membrane receptor
1691278,BAO_0000357,10280,445,membrane receptor
1852022,BAO_0000219,11177,1044,enzyme
1679898,BAO_0000357,11663,1014,enzyme
1560778,BAO_0000357,12697,482,epigenetic regulator
1912830,BAO_0000357,55,674,enzyme
1657492,BAO_0000019,6,187,enzyme
1558383,BAO_0000019,116735,170,enzyme
1838314,BAO_0000219,12697,482,epigenetic regulator
1768936,BAO_0000219,124,444,membrane receptor
1808894,BAO_0000219,104,520,enzyme
1696172,BAO_0000019,10599,736,enzyme
1713030,BAO_0000019,12021,347,epigenetic regulator
1630586,BAO_0000357,11140,766,enzyme
1652597,BAO_0000219,121,630,transporter
1793633,BAO_0000357,10849,1124,enzyme
1652370,BAO_0000357,10193,261,enzyme
1704060,BAO_0000219,86,527,enzyme
1671880,BAO_0000219,103665,294,epigenetic regulator
1732010,BAO_0000357,93,614,enzyme
1712877,BAO_0000219,109917,824,enzyme
1920100,BAO_0000219,278,332,membrane receptor
1563501,BAO_0000357,11785,526,enzyme
1680835,BAO_0000357,10605,150,enzyme
1923008,BAO_0000219,43,413,membrane receptor
1798297,BAO_0000357,13004,503,enzyme
1803098,BAO_0000019,100613,201,enzyme
1758562,BAO_0000219,100630,653,ion channel
1551383,BAO_0000357,12209,354,enzyme
1827144,BAO_0000219,101054,500,enzyme
1837351,BAO_0000219,101354,322,membrane receptor
1619749,BAO_0000019,114829,270,enzyme
1617979,BAO_0000357,10532,602,enzyme
1572480,BAO_0000357,10138,441,enzyme
1841560,BAO_0000357,11362,1068,enzyme
1792870,BAO_0000219,103982,518,transcription factor
1545081,BAO_0000219,10209,479,membrane receptor
1575591,BAO_0000357,108363,568,enzyme
1922956,BAO_0000357,11638,360,enzyme
1667795,BAO_0000357,12840,972,enzyme
1708474,BAO_0000357,101324,606,enzyme
1570257,BAO_0000357,104573,457,enzyme
1865788,BAO_0000219,72,443,membrane receptor
1860609,BAO_0000357,11408,464,enzyme
1924393,BAO_0000357,20095,465,enzyme
1856530,BAO_0000219,105451,189,enzyme
1583602,BAO_0000357,17050,651,enzyme
1764870,BAO_0000219,174,530,transcription factor
1809064,BAO_0000219,10599,736,enzyme
1816840,BAO_0000219,10209,479,membrane receptor
1885501,BAO_0000357,100010,779,enzyme
1862333,BAO_0000357,12576,1070,enzyme
1587762,BAO_0000219,101324,606,enzyme
1706715,BAO_0000357,100097,659,enzyme
1717608,BAO_0000019,11619,919,enzyme
1651766,BAO_0000357,100594,863,enzyme
1810763,BAO_0000357,103454,1362,epigenetic regulator
1718865,BAO_0000357,11206,488,epigenetic regulator
1778549,BAO_0000219,10260,839,ion channel
1861097,BAO_0000220,13053,387,enzyme
1556877,BAO_0000357,12697,482,epigenetic regulator
1590067,BAO_0000357,19,595,transcription factor
1797481,BAO_0000019,20025,540,enzyme
1691442,BAO_0000357,104,520,enzyme
1777515,BAO_0000357,126,604,enzyme
1633065,BAO_0000019,30013,484,enzyme
1628935,BAO_0000357,10567,745,enzyme
1898945,BAO_0000219,51,422,membrane receptor
1789500,BAO_0000219,12804,415,enzyme
1845269,BAO_0000019,117391,706,transcription factor
1583663,BAO_0000357,10612,556,enzyme
1696795,BAO_0000357,10839,313,enzyme
1634158,BAO_0000357,11206,488,epigenetic regulator
1683148,BAO_0000219,10417,595,ion channel
1703586,BAO_0000357,10919,1154,enzyme
1913341,BAO_0000219,72,443,membrane receptor
1747447,BAO_0000219,10147,543,enzyme
1551390,BAO_0000357,11307,1215,epigenetic regulator
1583232,BAO_0000019,100126,766,enzyme
1618821,BAO_0000219,3,875,enzyme
1628644,BAO_0000219,144,478,ion channel
1666750,BAO_0000357,11177,1044,enzyme
1796972,BAO_0000219,101608,1049,membrane receptor
1769462,BAO_0000219,11206,488,epigenetic regulator
1777932,BAO_0000357,10378,339,enzyme
1728312,BAO_0000219,103144,605,transcription factor
1759326,BAO_0000357,10193,261,enzyme
1731557,BAO_0000357,104,520,enzyme
1771688,BAO_0000219,103477,562,enzyme
1902607,BAO_0000357,10938,1132,enzyme
1555342,BAO_0000219,12895,872,membrane receptor
1619453,BAO_0000357,100448,747,epigenetic regulator
1572914,BAO_0000219,101345,369,membrane receptor
1829279,BAO_0000357,104483,414,enzyme
1691804,BAO_0000219,12252,501,enzyme
1615982,BAO_0000219,105440,746,epigenetic regulator
1552966,BAO_0000357,12952,459,enzyme
1840097,BAO_0000357,11359,809,enzyme
1923567,BAO_0000219,100848,338,membrane receptor
1667508,BAO_0000219,10857,407,enzyme
1554271,BAO_0000219,12694,1187,enzyme
1794593,BAO_0000219,103982,518,transcription factor
1553802,BAO_0000357,10003,412,enzyme
1671280,BAO_0000357,11206,488,epigenetic regulator
1682052,BAO_0000019,10141,332,enzyme
1883967,BAO_0000357,55,674,enzyme
